NumerGeneracji;Wielkoœæ Populacji;Liczba Krzy¿owañ;Liczba Mutacji;Prawdopodobieñstwo Mutacji;Optymalna Œcie¿ka;Najlepsza Œcie¿ka;Najlepsza w danej Populacji
0;50;16;8;0.300000;538;2289;2289
1;51;16;15;0.300000;538;2289;2289
2;50;16;9;0.300000;538;2236;2236
3;50;16;6;0.300000;538;2185;2185
4;51;16;5;0.300000;538;2185;2185
5;52;16;3;0.300000;538;2185;2185
6;50;16;7;0.300000;538;2046;2046
7;51;16;8;0.300000;538;2046;2046
8;52;16;3;0.300000;538;2046;2046
9;50;16;10;0.300000;538;2033;2033
10;51;16;10;0.300000;538;2033;2033
11;52;16;13;0.300000;538;2033;2033
12;53;16;8;0.300000;538;2033;2033
13;54;16;10;0.300000;538;2033;2033
14;50;16;11;0.300000;538;2028;2028
15;51;16;9;0.300000;538;2028;2028
16;52;16;8;0.300000;538;2028;2028
17;53;16;5;0.300000;538;2028;2028
18;50;16;8;0.300000;538;2007;2007
19;51;16;13;0.300000;538;2007;2007
20;52;16;14;0.300000;538;2007;2007
21;53;16;9;0.300000;538;2007;2007
22;54;16;9;0.300000;538;2007;2007
23;50;16;4;0.300000;538;2002;2002
24;51;16;9;0.300000;538;2002;2002
25;50;16;7;0.300000;538;1996;1996
26;50;16;6;0.300000;538;1993;1993
27;50;16;3;0.300000;538;1964;1964
28;50;16;5;0.300000;538;1930;1930
29;51;16;9;0.300000;538;1930;1930
30;50;16;6;0.300000;538;1929;1929
31;50;16;7;0.300000;538;1888;1888
32;51;16;6;0.300000;538;1888;1888
33;50;16;7;0.300000;538;1864;1864
34;50;16;5;0.300000;538;1856;1856
35;50;16;8;0.300000;538;1800;1800
36;51;16;8;0.300000;538;1800;1800
37;52;16;9;0.300000;538;1800;1800
38;53;16;7;0.300000;538;1800;1800
39;54;16;8;0.300000;538;1800;1800
40;55;16;10;0.300000;538;1800;1800
41;50;16;11;0.300000;538;1764;1764
42;51;16;6;0.300000;538;1764;1764
43;52;16;6;0.300000;538;1764;1764
44;53;16;10;0.300000;538;1764;1764
45;54;16;11;0.300000;538;1764;1764
46;55;16;8;0.300000;538;1764;1764
47;56;16;9;0.300000;538;1764;1764
48;50;16;10;0.300000;538;1757;1757
49;51;16;7;0.300000;538;1757;1757
50;52;16;5;0.300000;538;1757;1757
51;53;16;8;0.300000;538;1757;1757
52;54;16;6;0.300000;538;1757;1757
53;55;16;6;0.300000;538;1757;1757
54;50;16;6;0.300000;538;1734;1734
55;51;16;7;0.300000;538;1734;1734
56;52;16;6;0.300000;538;1734;1734
57;53;16;9;0.300000;538;1734;1734
58;54;16;10;0.300000;538;1734;1734
59;50;16;11;0.300000;538;1716;1716
60;50;16;7;0.300000;538;1690;1690
61;50;16;9;0.300000;538;1689;1689
62;51;16;6;0.300000;538;1689;1689
63;52;16;9;0.300000;538;1689;1689
64;50;16;7;0.300000;538;1671;1671
65;51;16;9;0.300000;538;1671;1671
