NumerGeneracji;Wielkoœæ Populacji;Liczba Krzy¿owañ;Liczba Mutacji;Prawdopodobieñstwo Mutacji;Optymalna Œcie¿ka;Najlepsza Œcie¿ka;Najlepsza w danej Populacji
0;51;16;10;0.303000;1950;8700;8700
1;52;17;6;0.306000;1950;8700;8700
2;50;15;7;0.300000;1950;8444;8444
3;51;16;5;0.303000;1950;8444;8444
4;52;17;6;0.306000;1950;8444;8444
5;53;18;7;0.309000;1950;8444;8444
6;54;19;5;0.312000;1950;8444;8444
7;55;20;6;0.315000;1950;8444;8444
8;56;21;11;0.318000;1950;8444;8444
9;57;22;17;0.321000;1950;8444;8444
10;58;23;14;0.324000;1950;8444;8444
11;59;24;14;0.327000;1950;8444;8444
12;50;15;14;0.300000;1950;8394;8394
13;50;15;12;0.300000;1950;8334;8334
14;50;15;10;0.300000;1950;8178;8178
15;51;16;11;0.303000;1950;8178;8178
16;52;17;7;0.306000;1950;8178;8178
17;50;15;5;0.300000;1950;7601;7601
18;51;16;8;0.303000;1950;7601;7601
19;52;17;12;0.306000;1950;7601;7601
20;53;18;13;0.309000;1950;7601;7601
21;54;19;10;0.312000;1950;7601;7601
22;55;20;3;0.315000;1950;7601;7601
23;56;21;10;0.318000;1950;7601;7601
24;57;22;15;0.321000;1950;7601;7601
25;50;15;15;0.300000;1950;7502;7502
26;51;16;14;0.303000;1950;7502;7502
27;50;15;12;0.300000;1950;7479;7479
28;50;15;10;0.300000;1950;7293;7293
29;51;16;10;0.303000;1950;7293;7293
30;52;17;4;0.306000;1950;7293;7293
31;53;18;9;0.309000;1950;7293;7293
32;54;19;6;0.312000;1950;7293;7293
33;55;20;14;0.315000;1950;7293;7293
34;50;15;10;0.300000;1950;7246;7246
35;51;16;8;0.303000;1950;7246;7246
36;52;17;5;0.306000;1950;7246;7246
37;50;15;8;0.300000;1950;7180;7180
38;51;16;13;0.303000;1950;7180;7180
39;52;17;10;0.306000;1950;7180;7180
40;53;18;9;0.309000;1950;7180;7180
41;54;19;9;0.312000;1950;7180;7180
42;55;20;8;0.315000;1950;7180;7180
43;50;15;14;0.300000;1950;7098;7098
44;50;15;12;0.300000;1950;7086;7086
45;51;16;7;0.303000;1950;7086;7086
46;52;17;7;0.306000;1950;7086;7086
47;50;15;9;0.300000;1950;7077;7077
48;51;16;7;0.303000;1950;7077;7077
49;50;15;10;0.300000;1950;6860;6860
50;51;16;8;0.303000;1950;6860;6860
51;52;17;7;0.306000;1950;6860;6860
52;53;18;6;0.309000;1950;6860;6860
53;50;15;11;0.300000;1950;6784;6784
54;51;16;11;0.303000;1950;6784;6784
55;52;17;11;0.306000;1950;6784;6784
56;53;18;14;0.309000;1950;6784;6784
57;50;15;10;0.300000;1950;6711;6711
58;50;15;16;0.300000;1950;6695;6695
59;50;15;7;0.300000;1950;6640;6640
